	N2_mockRNAi_1	N2_mockRNAi_2	N2_rege1RNAi_1	N2_rege1RNAi_2	glp1_mockRNAi_1	glp1_mockRNAi_2	glp1_rege1RNAi_1	glp1_rege1RNAi_2
WBGene00013507	5.148512723	4.966376953	4.559730357	4.747371162	4.382456935	4.065457866	4.897599811	5.211103024
WBGene00013508	5.41398771	4.783497823	4.906929012	4.630182696	4.258722274	4.777585913	5.110537336	5.306253206
WBGene00013509	3.804431592	3	3.54433698	3.177560818	3.514566991	3.448137644	3.871552142	3.395805922
WBGene00013511	3	3.301737941	3	3.478102426	3.146839394	3.16533442	3.30688891	3.706070801
WBGene00045058	3.804431592	3.948984728	3.54433698	3.726700989	3.807346091	4.432940149	3.559809383	3.961277016
WBGene00013500	3	3	3	3	3	3	3	3
WBGene00013501	3	3	3	3	3	3	3	3
WBGene00006616	3	3	3.297690316	3.177560818	3.402093432	3.16533442	3	3
WBGene00013502	3	3	3	3	3	3	3	3.21143436
WBGene00013503	3	3	3	3	3	3	3	3
WBGene00013505	3	3	3	3.177560818	3	3	3	3.559263004
WBGene00013506	6.536015275	5.793276709	6.078641788	5.890940027	6.209434988	5.69246511	5.396891059	6.321467714
WBGene00013512	3	3	3	3	3	3	3	3
WBGene00013513	3.200744779	3.15874315	3.297690316	3	3.402093432	3	3	3
WBGene00050878	3	3.15874315	3.156509871	3.177560818	3.280104283	3.16533442	3.161589261	3.21143436
WBGene00022103	4.133781893	4.394184202	4.815954442	4.50262681	4.440559578	4.725564028	4.534209933	3.839309669
WBGene00004891	4.760716689	3.431828966	4.502534237	3.726700989	3.973994676	4.671595897	4.411025135	4.073732044
WBGene00022104	6.590670521	6.590943182	6.766025216	6.691342222	6.814677757	6.949506326	6.798934793	6.69996753
WBGene00022106	3.922768025	3.551153539	3.938624509	3.726700989	4.050615415	4.296963599	3.671377669	3.706070801
WBGene00022107	4.481039608	3.859333042	3.938624509	3.177560818	3.807346091	3.448137644	3.671377669	3.961277016
WBGene00022115	4.401743307	3.859333042	4.315935651	3.938692934	4.321915732	4.065457866	4.203955806	4.609709533
WBGene00022116	3.804431592	4.113128386	4.502534237	4.362689523	4.440559578	4.296963599	4.534209933	5.211103024
WBGene00022117	5.63812088	4.629312613	5.07328892	4.434354191	5.247911246	5.137479889	4.345249847	5.16106624
WBGene00004412	6.980012489	6.017060719	5.822350243	6.147014771	6.175620328	6.112673082	6.288414256	6.493073354
WBGene00022118	4.317833773	4.113128386	3.849689043	3.726700989	4.440559578	4.146824615	4.647699018	4.073732044
WBGene00000199	6.459763587	5.64019034	6.26214177	6.382646344	6.426246066	6.132784729	6.305809435	6.452047396
WBGene00022119	4.133781893	3.763738925	3.426278156	3.478102426	3.514566991	3.789567328	3.671377669	3.961277016
WBGene00004049	5.63812088	5.239414679	5.42070465	5.671242421	5.146825436	5.252235768	5.224681477	5.634286372
WBGene00022108	3.200744779	3	3.156509871	3.177560818	3.280104283	3.16533442	3.161589261	3.395805922
WBGene00022110	4.032129483	3.431828966	3.297690316	3.177560818	3.514566991	3.979226368	3.774933909	3.706070801
WBGene00001791	3.200744779	3.15874315	3.297690316	3.478102426	3.402093432	3.16533442	3.30688891	3.706070801
WBGene00022111	3	3	3	3	3	3	3	3
WBGene00022112	3.675514316	4.260489666	3.849689043	3.836587268	3.618902645	3.448137644	3.559809383	3.706070801
WBGene00022113	3.922768025	3.15874315	3.54433698	3.335643599	3	3.448137644	3.671377669	3.21143436
WBGene00022114	3	3	3	3	3	3	3	3
WBGene00022121	7.413028448	6.632127635	6.790125529	7.213347006	6.73565784	7.100107868	7.067206324	7.235403873
WBGene00003836	3.200744779	3.301737941	3.156509871	3.607749765	3.402093432	3.16533442	3.559809383	3.839309669
WBGene00022122	3.200744779	3.15874315	3.156509871	3	3.280104283	3.448137644	3.559809383	4.073732044
WBGene00045398	3	3	3.156509871	3	3	3	3	3
WBGene00000237	5.196291131	5.049799228	4.815954442	5.301325329	5.402081737	5.176754851	5.110537336	5.479573102
WBGene00022123	3.922768025	3	3.297690316	3.335643599	3.146839394	3.684486619	3.438884535	3.21143436
WBGene00022124	5.567209548	4.966376953	4.768221331	4.630182696	4.792543263	5.097105738	5.521237827	5.351573998
WBGene00044894	3.533936598	3.15874315	3	3	3	3.448137644	3.161589261	3.706070801
WBGene00022125	3	3	3	3	3	3	3	3
WBGene00004946	7.679936047	6.810154186	6.915928294	7.01725689	6.747214859	6.561559996	7.319255023	7.479504324
WBGene00022131	5.148512723	4.394184202	4.950351706	4.362689523	4.92055037	4.876319277	4.986580321	5.705835647
WBGene00022132	3	3	3	3	3	3	3	3
WBGene00022133	3	3	3	3	3	3.16533442	3	3
WBGene00001048	5.099097659	4.516533227	4.768221331	4.80257885	5.214996724	5.176754851	4.411025135	5.16106624
WBGene00022126	4.032129483	4.629312613	4.022394409	4.287278042	4.382456935	4.146824615	3.774933909	4.609709533
WBGene00022127	3.376938259	3	3.297690316	3.177560818	3.146839394	3	3	3
WBGene00004920	3	3	3	3	3	3	3	3
WBGene00003006	5.920069657	5.666859571	5.451253918	5.729382069	5.402081737	5.870690578	5.715975646	5.705835647
WBGene00022128	4.822915998	4.629312613	4.442976613	5.09567233	4.879130601	5.097105738	5.26080719	5.109231492
WBGene00004043	3.675514316	3.15874315	3	3.836587268	3.514566991	3.571146702	3.671377669	3.706070801
WBGene00022129	5.530402515	5.203433051	5.186567846	5.812421345	5.431033033	5.176754851	5.635712342	5.438155846
WBGene00022130	3.376938259	3	3	3	3.146839394	3.448137644	3	3.21143436
WBGene00022134	7.933559407	7.424337605	7.501887258	7.473602498	7.409371301	7.427672775	7.394352602	7.587632569
WBGene00022135	3.200744779	3.661358331	4.022394409	3.938692934	3.514566991	3.789567328	3.30688891	3.961277016
WBGene00044650	6.440053876	6.348915347	6.377980851	6.249909172	6.192626727	5.821975437	5.521237827	6.472706202
WBGene00022138	4.695714468	4.260489666	4.667738829	4.123488153	3.893075286	3.887511217	4.534209933	4.366469162
WBGene00022139	6.203363002	5.308792716	5.798786649	5.78526921	5.643838882	5.579775325	5.767106408	5.774003531
WBGene00022140	3.804431592	3.431828966	3.54433698	3.177560818	3.618902645	3.448137644	3.962103937	3.21143436
WBGene00022150	3	3.431828966	3.754908845	3.836587268	3.514566991	3.448137644	3.438884535	3.21143436
WBGene00022151	6.029628271	5.308792716	5.291596131	5.83907189	5.342375655	5.323963139	5.224681477	5.740322171
WBGene00022152	5.770272796	5.585325695	5.222433581	5.514734419	5.075272412	5.323963139	4.942775959	5.740322171
WBGene00022153	6.743212874	6.504870008	6.665384174	6.957699537	6.397197573	6.661851701	6.305809435	6.571782918
WBGene00003080	3	3	3	3	3	3	3	3
WBGene00006702	5.891328791	5.089768512	5.750472455	5.729382069	5.913726396	5.745672304	5.998664531	6.251460536
WBGene00022154	3.804431592	3	3.156509871	3.478102426	4.123371269	3.789567328	3.671377669	3.839309669
WBGene00022155	3	3.15874315	3.156509871	3.478102426	3	3.887511217	3.30688891	3.559263004
WBGene00022156	3.200744779	3	3.156509871	3	3	3	3	3
WBGene00022141	3	3	3	3	3.146839394	3	3	3.395805922
WBGene00022142	3.376938259	3	4.315935651	3.726700989	3.716198971	3.16533442	4.411025135	4.366469162
WBGene00003111	4.317833773	4.033389744	4.718854719	4.567814026	4.652062648	4.827797054	4.647699018	4.452187592
WBGene00004168	3	3.15874315	3	3	3	3	3	3
WBGene00022157	3	3.15874315	3	3	3	3	3.161589261	3
WBGene00022158	3.533936598	3.859333042	3.938624509	3.726700989	3.893075286	4.065457866	4.345249847	3.559263004
WBGene00022159	4.401743307	4.783497823	4.559730357	4.689966488	4.192633488	4.876319277	4.850963174	4.452187592
WBGene00022160	3.675514316	3.15874315	3.297690316	3	3	3	3.161589261	3.395805922
WBGene00022161	3.376938259	3	3.156509871	3	3	3.16533442	3	3
WBGene00022162	3	3	3	3.335643599	3	3	3.774933909	3
WBGene00022163	3	3	3	3	3	3	3	3
WBGene00022143	3	3	3	3	3	3	3	3
WBGene00044347	3	3	3.297690316	3	3.402093432	3	3	3.395805922
WBGene00044348	3.675514316	4.1886897	4.176617942	3.726700989	3.716198971	4.671595897	4.534209933	4.751712826
WBGene00044349	3.376938259	3.301737941	3.426278156	3.177560818	3.146839394	3.571146702	3.871552142	3.21143436
WBGene00044358	3.200744779	3.15874315	3	3.335643599	3.716198971	3.684486619	3.774933909	3.706070801
WBGene00022144	3.376938259	3.15874315	3.65346132	3.836587268	3.280104283	3.684486619	3.871552142	3.961277016
WBGene00022145	4.032129483	4.1886897	3.426278156	3.836587268	4.496412524	4.777585913	4.411025135	4.880982825
WBGene00022146	3.533936598	3.551153539	3.754908845	3.726700989	3.893075286	3.571146702	3.161589261	3
WBGene00022147	3	3	3	3	3	3	3.161589261	3
WBGene00022148	8.326047473	7.910663136	7.640897726	8.250375919	7.54797645	7.589220543	7.394352602	8.059915306
WBGene00022149	5.41398771	3.948984728	4.380854054	4.689966488	4.836486432	4.065457866	4.647699018	5.109231492
WBGene00022199	4.401743307	3.763738925	3.426278156	4.123488153	3.618902645	4.432940149	4.276331885	4.751712826
WBGene00022200	4.481039608	4.394184202	4.718854719	4.855751536	5.075272412	5.288545172	5.330453063	5.519834449
WBGene00022201	7.753643224	7.529802106	7.992044903	8.369424529	7.779465011	8.03622247	8.033995014	8.382750257
WBGene00022164	5.492631795	4.831436438	5.845535148	6.103710314	5.038119541	5.252235768	6.061457188	6.472706202
WBGene00022165	4.032129483	3.763738925	5.357594169	4.689966488	4.321915732	3.789567328	5.579610198	4.999616359
WBGene00022175	3.533936598	3.301737941	3.156509871	3.335643599	3.280104283	3.313654502	3.559809383	3.21143436
WBGene00022176	5.705709461	4.629312613	5.357594169	5.339158429	5.280091556	5.519947907	5.396891059	5.559002657
WBGene00022166	5.738352265	5.166531016	4.906929012	5.481287134	5.45941476	5.550171718	5.224681477	5.519834449
WBGene00022177	3.922768025	3.15874315	4.380854054	3.726700989	3.514566991	4.146824615	4.127756154	3.839309669
WBGene00022178	6.821470754	5.585325695	6.424913624	5.989396364	6.700420698	6.994163114	7.203376253	7.306175648
WBGene00022179	3.804431592	3.15874315	3.849689043	3.836587268	3.514566991	3.448137644	3.871552142	3.706070801
WBGene00022180	3.533936598	3	3.156509871	3	3.618902645	3.313654502	3	3.21143436
WBGene00022181	5.047929821	4.783497823	5.1497877	5.812421345	5.692473547	6.247900146	6.252981742	6.801446175
